event_id,timestamp,region,substation_id,transformer_id,latitude,longitude,voltage_kv,current_amp,power_mw,frequency_hz,load_percent,power_factor,temperature_c,energy_generated_mwh,energy_consumed_mwh,outage_duration_min,communication_latency_ms,fault_indicator,anomaly_score,risk_score,status,anomaly_type,ingestion_time,ingestion_batch,voltage_deviation_kv,frequency_deviation_hz,power_quality_score,voltage_stability_score,calculated_power_mw,transmission_efficiency,load_percent_zscore,temperature_c_zscore,power_mw_zscore,transformation_time,silver_version,anomaly_flag,hour_of_day,date
EVT-0147727,2025-06-20 13:02:15.716445,West,SUB-021,TR-021020,19.6776,72.7323,40.46,46.8,1.83,50.02,48.0,0.9682,44.37,5.43,23.57,0.0,5.98,0,0.0226,25,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.46,0.02,92.0,97.7,1.83,23.0,-0.254,-0.371,0.216,2026-09-05T19:42:42.027189,1.0,0,13,2025-06-20
EVT-0088143,2025-06-20 13:00:15.007938,East,SUB-013,TR-013008,21.1466,79.0882,42.39,64.28,2.38,49.76,84.0,0.8738,50.0,-67.12,0.63,0.0,12.91,0,0.2701,72,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,2.39,-0.24,68.5,88.0,2.38,-10654.0,1.356,0.362,1.058,2026-09-05T19:42:42.027189,1.0,1,13,2025-06-20
EVT-0073762,2025-06-20 12:59:29.493318,East,SUB-011,TR-011013,22.5726,88.3639,36.71,82.21,2.46,50.25,90.0,0.8154,56.0,1.56,-23.02,0.0,10.24,0,0.3856,85,Critical,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-3.29,0.25,53.9,83.6,2.46,-6.8,1.624,1.143,1.181,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0111608,2025-06-20 12:59:05.151514,West,SUB-021,TR-021009,19.6776,72.7323,39.02,42.93,1.54,49.97,48.0,0.9165,42.46,7.51,0.03,0.0,1.36,0,0.0444,28,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.98,-0.03,79.1,95.1,1.54,25033.3,-0.254,-0.619,-0.227,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0124504,2025-06-20 12:58:24.536890,East,SUB-011,TR-011018,22.5726,88.3639,40.77,47.31,1.8,49.96,48.0,0.9317,43.94,-22.82,26.8,0.0,5.53,0,0.038,31,Low,Overload,2026-09-05T19:42:40.361482,batch_001,0.77,-0.04,82.9,96.2,1.8,-85.1,-0.254,-0.427,0.171,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0043034,2025-06-20 12:57:56.309292,North,SUB-001,TR-001017,28.6139,77.209,39.8,36.33,1.33,49.98,48.0,0.9166,44.29,-42.99,31.1,0.0,12.0,0,0.0116,28,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.2,-0.02,79.1,99.0,1.33,-138.2,-0.254,-0.381,-0.549,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0100931,2025-06-20 12:57:01.276984,South,SUB-008,TR-008011,13.0827,80.2707,43.68,77.99,2.79,50.28,90.0,0.8181,58.86,-26.41,-5.08,0.0,5.66,1,0.6294,97,Critical,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,3.68,0.28,54.5,81.6,2.79,519.9,1.624,1.515,1.686,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0024363,2025-06-20 12:56:12.321664,Central,SUB-014,TR-014004,26.8206,80.2701,39.46,37.26,1.41,50.0,48.0,0.9588,41.51,-91.07,15.93,0.0,1.74,0,0.0223,31,Low,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,-0.54,0.0,89.7,97.3,1.41,-571.7,-0.254,-0.743,-0.426,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0095475,2025-06-20 12:55:36.847346,East,SUB-013,TR-013012,21.1466,79.0882,42.89,78.14,3.02,49.83,84.0,0.9,50.24,31.97,-15.09,0.0,14.8,1,0.466,84,High Risk,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,2.89,-0.17,75.0,85.6,3.02,-211.9,1.356,0.393,2.038,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0037273,2025-06-20 12:55:05.643566,East,SUB-011,TR-011017,22.5726,88.3639,41.0,42.15,1.58,50.05,48.0,0.9143,43.89,-13.25,20.21,0.0,8.15,0,0.0502,30,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,1.0,0.05,78.6,95.0,1.58,-65.6,-0.254,-0.433,-0.166,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0149216,2025-06-20 12:54:07.334747,West,SUB-019,TR-019011,22.3167,78.03,37.5,52.52,1.76,49.91,66.0,0.8921,47.59,-24.66,-15.86,0.0,4.74,0,0.12,55,Warning,Overload,2026-09-05T19:42:40.361482,batch_001,-2.5,-0.09,73.0,87.5,1.76,155.5,0.551,0.048,0.109,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0136079,2025-06-20 12:54:03.328488,North-East,SUB-017,TR-017005,28.296,76.592,39.98,35.95,1.37,50.1,48.0,0.9522,42.54,-84.95,-4.04,0.0,7.18,0,0.0206,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.02,0.1,88.1,99.9,1.37,2102.7,-0.254,-0.609,-0.488,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0090229,2025-06-20 12:53:35.236169,Central,SUB-016,TR-016013,24.8688,76.6562,41.0,44.43,1.71,49.98,48.0,0.9363,41.86,-16.36,-16.84,0.0,2.0,0,0.0435,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.02,84.1,95.0,1.71,97.1,-0.254,-0.697,0.033,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0045752,2025-06-20 12:52:26.272217,North,SUB-024,TR-024010,26.7461,78.9824,39.95,44.96,1.71,50.06,48.0,0.9493,44.81,-12.73,11.48,0.0,6.49,0,0.0145,24,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.05,0.06,87.3,99.8,1.71,-110.9,-0.254,-0.313,0.033,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0066783,2025-06-20 12:52:18.968290,North,SUB-029,TR-029006,26.9124,75.7873,36.62,89.57,2.66,50.3,90.0,0.8101,56.0,-6.97,33.71,0.0,14.81,1,0.5995,96,Critical,Transformer Fault,2026-09-05T19:42:40.361482,batch_001,-3.38,0.3,52.5,83.1,2.66,-20.7,1.624,1.143,1.487,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0034843,2025-06-20 12:51:36.967729,North-East,SUB-018,TR-018002,29.0588,76.0231,41.0,50.91,1.95,49.99,48.0,0.9323,41.9,60.41,-19.76,0.0,5.33,0,0.0412,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.01,83.1,95.0,1.95,-305.7,-0.254,-0.692,0.4,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0041617,2025-06-20 12:50:47.988747,West,SUB-005,TR-005019,19.076,72.8777,39.66,41.49,1.56,49.95,48.0,0.9467,41.77,29.74,-10.33,0.0,4.06,0,0.0225,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.34,-0.05,86.7,98.3,1.56,-287.9,-0.254,-0.709,-0.197,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0014874,2025-06-20 12:50:00.858810,East,SUB-011,TR-011001,22.5726,88.3639,40.53,39.53,1.54,50.03,48.0,0.9606,46.21,-60.43,1.74,0.0,1.78,0,0.027,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.53,0.03,90.2,97.4,1.54,-3473.0,-0.254,-0.131,-0.227,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0002243,2025-06-20 12:49:15.044980,North,SUB-004,TR-004012,25.2048,77.3948,40.41,39.88,1.52,49.96,48.0,0.9447,42.26,117.17,25.18,0.0,1.83,0,0.0245,25,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.41,-0.04,86.2,98.0,1.52,465.3,-0.254,-0.645,-0.258,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0135339,2025-06-20 12:48:11.809896,South,SUB-010,TR-010007,12.9716,77.5946,43.13,76.04,2.9,49.81,84.0,0.8847,54.43,-60.54,-29.08,0.0,12.79,0,0.2846,79,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,3.13,-0.19,71.2,84.4,2.9,208.2,1.356,0.939,1.854,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0096026,2025-06-20 12:46:03.974000,East,SUB-013,TR-013018,21.1466,79.0882,39.52,44.77,1.65,50.1,48.0,0.9336,41.39,19.73,-9.4,0.0,7.59,0,0.0393,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.48,0.1,83.4,97.6,1.65,-209.9,-0.254,-0.759,-0.059,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0051711,2025-06-20 12:44:06.908773,Central,SUB-014,TR-014005,26.8206,80.2701,39.24,46.23,1.64,50.01,48.0,0.906,42.25,-16.47,-1.46,0.0,3.92,0,0.0325,27,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.76,0.01,76.5,96.2,1.64,1128.1,-0.254,-0.647,-0.074,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0118458,2025-06-20 12:43:43.729397,South,SUB-022,TR-022013,15.2993,74.124,40.09,35.79,1.35,50.05,48.0,0.9434,41.36,7.52,-11.93,0.0,4.94,0,0.0127,22,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.09,0.05,85.9,99.6,1.35,-63.0,-0.254,-0.762,-0.518,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0039707,2025-06-20 12:42:32.375688,North,SUB-001,TR-001004,28.6139,77.209,41.0,37.59,1.46,49.96,48.0,0.9494,39.73,45.79,32.66,0.0,7.7,0,0.0487,32,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,1.0,-0.04,87.4,95.0,1.46,140.2,-0.254,-0.975,-0.35,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0039460,2025-06-20 12:42:12.010624,East,SUB-020,TR-020003,25.5941,82.472,43.37,79.95,3.12,49.81,84.0,0.9,51.37,-10.49,23.38,0.0,6.39,0,0.2893,75,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,3.37,-0.19,75.0,83.2,3.12,-44.9,1.356,0.54,2.191,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0057547,2025-06-20 12:42:03.944216,North,SUB-002,TR-002006,26.9124,75.7873,41.0,42.86,1.68,50.07,48.0,0.955,43.23,68.72,29.0,0.0,8.68,0,0.0538,30,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,1.0,0.07,88.8,95.0,1.68,237.0,-0.254,-0.519,-0.013,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0021399,2025-06-20 12:41:24.116755,West,SUB-007,TR-007020,18.5204,73.8567,42.96,79.78,2.89,49.83,84.0,0.8427,50.0,-3.66,5.24,0.0,5.92,0,0.2882,75,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,2.96,-0.17,60.7,85.2,2.89,-69.8,1.356,0.362,1.839,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0033467,2025-06-20 12:40:50.226509,Central,SUB-014,TR-014011,26.8206,80.2701,36.7,70.97,2.05,49.78,84.0,0.7889,53.63,17.08,0.27,0.0,4.31,0,0.3289,79,High Risk,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-3.3,-0.22,47.2,83.5,2.05,6325.9,1.356,0.835,0.553,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0108544,2025-06-20 12:40:21.481778,West,SUB-005,TR-005004,19.076,72.8777,45.48,95.67,3.39,50.37,100.0,0.78,64.23,-10.28,-9.71,0.0,8.9,0,0.6597,100,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,5.48,0.37,45.0,72.6,3.39,105.9,2.071,2.214,2.604,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0135285,2025-06-20 12:39:55.020060,North-East,SUB-018,TR-018014,29.0588,76.0231,36.59,75.67,2.2,49.8,84.0,0.7958,50.0,8.21,33.26,0.0,15.55,0,0.328,81,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-3.41,-0.2,48.9,83.0,2.2,24.7,1.356,0.362,0.783,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0097131,2025-06-20 12:39:04.377278,North,SUB-003,TR-003004,32.3246,74.7901,40.84,64.43,2.42,50.08,66.0,0.9197,44.2,-5.38,-17.48,0.0,2.71,0,0.05,47,Low,Communication Failure,2026-09-05T19:42:40.361482,batch_001,0.84,0.08,79.9,95.8,2.42,30.8,0.551,-0.393,1.12,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0031419,2025-06-20 12:37:56.831504,East,SUB-020,TR-020020,25.5941,82.472,39.0,45.26,1.68,50.02,48.0,0.9526,37.41,109.25,-21.62,0.0,12.0,0,0.0431,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-1.0,0.02,88.2,95.0,1.68,-505.3,-0.254,-1.277,-0.013,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0144347,2025-06-20 12:37:32.766069,Central,SUB-028,TR-028010,20.2884,76.2009,42.42,81.94,2.67,49.77,88.07,0.7687,57.49,-29.22,-11.64,0.0,7.88,0,0.3582,78,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,2.42,-0.23,42.2,87.9,2.67,251.0,1.538,1.337,1.502,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0072029,2025-06-20 12:36:49.685441,South,SUB-010,TR-010013,12.9716,77.5946,39.0,40.55,1.48,49.96,48.0,0.9387,41.63,92.61,13.31,0.0,4.19,0,0.0486,30,Low,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,-1.0,-0.04,84.7,95.0,1.48,695.8,-0.254,-0.727,-0.319,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0041356,2025-06-20 12:35:59.707027,East,SUB-013,TR-013005,21.1466,79.0882,39.9,46.71,1.79,50.04,48.0,0.9586,42.82,8.03,-7.63,0.0,1.32,0,0.0129,28,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.1,0.04,89.6,99.5,1.79,-105.2,-0.254,-0.572,0.155,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0099835,2025-06-20 12:34:36.734946,North-East,SUB-017,TR-017014,28.296,76.592,40.01,53.54,1.97,50.08,48.0,0.9185,42.18,32.47,-19.92,0.0,4.15,0,0.0165,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.01,0.08,79.6,100.0,1.97,-163.0,-0.254,-0.656,0.431,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0098195,2025-06-20 12:34:09.578029,North,SUB-004,TR-004014,25.2048,77.3948,40.33,38.04,1.4,50.02,48.0,0.9126,43.19,-44.45,24.38,0.0,12.0,0,0.0166,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.33,0.02,78.1,98.4,1.4,-182.3,-0.254,-0.524,-0.442,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0076677,2025-06-20 12:33:51.588153,East,SUB-020,TR-020002,25.5941,82.472,42.77,73.34,2.8,50.21,84.0,0.8925,50.0,7.64,30.28,0.0,4.22,0,0.2718,75,High Risk,Generation Drop,2026-09-05T19:42:40.361482,batch_001,2.77,0.21,73.1,86.2,2.8,25.2,1.356,0.362,1.701,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0036859,2025-06-20 12:32:13.393904,North,SUB-001,TR-001016,28.6139,77.209,43.51,79.69,2.91,49.81,90.0,0.84,59.0,-86.06,-1.88,0.0,14.96,0,0.3983,90,Critical,Overload,2026-09-05T19:42:40.361482,batch_001,3.51,-0.19,60.0,82.4,2.91,4577.7,1.624,1.534,1.87,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0060544,2025-06-20 12:30:54.872426,Central,SUB-015,TR-015019,25.3948,79.4625,43.46,95.96,2.84,49.58,100.0,0.6814,67.34,4.69,5.89,31.31,38.88,0,0.6476,100,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,3.46,-0.42,20.4,82.7,2.84,79.6,2.071,2.619,1.762,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0093651,2025-06-20 12:30:39.660173,North,SUB-003,TR-003014,32.3246,74.7901,40.47,38.72,1.47,50.08,48.0,0.9381,43.68,-44.79,-20.07,0.0,1.12,0,0.0355,25,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.47,0.08,84.5,97.6,1.47,223.2,-0.254,-0.46,-0.335,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0021656,2025-06-20 12:30:31.293579,West,SUB-019,TR-019015,22.3167,78.03,41.0,48.39,1.86,49.93,48.0,0.9393,43.09,104.27,-10.61,0.0,4.32,0,0.0536,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.07,84.8,95.0,1.86,-982.8,-0.254,-0.537,0.262,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0122932,2025-06-20 12:28:21.373821,North,SUB-004,TR-004014,25.2048,77.3948,39.41,44.16,1.65,49.9,48.0,0.9475,44.38,35.55,4.4,0.0,8.18,0,0.0435,31,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-0.59,-0.1,86.9,97.0,1.65,808.0,-0.254,-0.369,-0.059,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0081628,2025-06-20 12:28:16.201529,West,SUB-007,TR-007006,18.5204,73.8567,42.55,70.44,2.7,49.81,84.0,0.9,54.12,-27.86,7.23,0.0,4.18,0,0.2558,72,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,2.55,-0.19,75.0,87.2,2.7,-385.3,1.356,0.898,1.548,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0015487,2025-06-20 12:28:11.577396,Central,SUB-014,TR-014010,26.8206,80.2701,36.55,78.91,2.58,50.21,84.0,0.8952,53.82,81.75,12.43,0.0,3.0,0,0.2994,78,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-3.45,0.21,73.8,82.8,2.58,657.7,1.356,0.859,1.364,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0072286,2025-06-20 12:28:02.274739,West,SUB-006,TR-006017,23.0225,72.5799,36.09,89.82,2.23,49.7,100.0,0.6873,63.19,89.23,-0.16,0.0,42.41,1,0.8065,100,Critical,Compound Anomaly,2026-09-05T19:42:40.361482,batch_001,-3.91,-0.3,21.8,80.4,2.23,-55768.8,2.071,2.079,0.829,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0006549,2025-06-20 12:27:49.080781,West,SUB-007,TR-007009,18.5204,73.8567,36.46,80.53,2.55,50.25,84.0,0.8684,52.72,108.18,31.93,0.0,3.89,0,0.3178,78,High Risk,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,-3.54,0.25,67.1,82.3,2.55,338.8,1.356,0.716,1.319,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0084327,2025-06-20 12:27:40.549921,South,SUB-009,TR-009011,17.385,78.4867,37.02,82.52,2.53,49.71,90.0,0.8276,57.25,55.99,55.09,0.0,10.9,0,0.3866,87,Critical,Overload,2026-09-05T19:42:40.361482,batch_001,-2.98,-0.29,56.9,85.1,2.53,101.6,1.624,1.306,1.288,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0137789,2025-06-20 12:27:27.875089,Central,SUB-028,TR-028017,20.2884,76.2009,42.66,74.58,2.66,50.16,81.7,0.8356,50.0,-15.47,15.81,0.0,23.34,0,0.2565,70,High Risk,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,2.66,0.16,58.9,86.7,2.66,-97.8,1.253,0.362,1.487,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0063527,2025-06-20 12:27:17.690097,North,SUB-004,TR-004016,25.2048,77.3948,40.66,42.05,1.55,49.99,48.0,0.9089,42.12,-37.21,-11.52,0.0,12.0,0,0.0279,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.66,-0.01,77.2,96.7,1.55,323.0,-0.254,-0.664,-0.212,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0091169,2025-06-20 12:26:36.209618,North-East,SUB-018,TR-018014,29.0588,76.0231,42.43,74.72,2.42,50.26,90.0,0.7623,60.29,16.37,37.09,0.0,6.79,0,0.4057,87,Critical,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,2.43,0.26,40.6,87.8,2.42,44.1,1.624,1.701,1.12,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0126674,2025-06-20 12:25:12.102621,North,SUB-029,TR-029005,26.9124,75.7873,39.44,53.68,1.99,50.05,48.0,0.9389,42.75,-26.07,26.51,0.0,12.0,0,0.032,30,Low,Overload,2026-09-05T19:42:40.361482,batch_001,-0.56,0.05,84.7,97.2,1.99,-98.3,-0.254,-0.582,0.461,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0149885,2025-06-20 12:24:46.602237,South,SUB-009,TR-009017,17.385,78.4867,41.0,52.09,2.04,49.96,48.0,0.9573,42.49,40.19,-15.0,0.0,1.81,0,0.0484,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,1.0,-0.04,89.3,95.0,2.04,-267.9,-0.254,-0.615,0.538,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0010124,2025-06-20 12:24:05.288448,North,SUB-003,TR-003004,32.3246,74.7901,39.91,43.93,1.68,50.05,48.0,0.9579,43.2,-34.89,8.93,0.0,1.39,0,0.0131,30,Low,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,-0.09,0.05,89.5,99.6,1.68,-390.7,-0.254,-0.523,-0.013,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0121886,2025-06-20 12:21:34.801117,South,SUB-009,TR-009009,17.385,78.4867,38.84,58.4,2.17,49.93,66.0,0.9582,44.0,-113.49,4.07,0.0,22.0,0,0.0596,48,Low,Unexpected Consumption,2026-09-05T19:42:40.361482,batch_001,-1.16,-0.07,89.6,94.2,2.17,-2788.5,0.551,-0.419,0.737,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0002251,2025-06-20 12:21:03.705789,North-East,SUB-027,TR-027009,28.5355,76.2346,38.69,66.88,2.25,50.07,66.0,0.8709,44.29,44.44,-7.34,0.0,11.91,0,0.0767,47,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-1.31,0.07,67.7,93.4,2.25,-605.4,0.551,-0.381,0.859,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0146826,2025-06-20 12:20:36.667566,North-East,SUB-018,TR-018004,29.0588,76.0231,40.77,46.51,1.82,50.08,48.0,0.9571,41.14,-33.93,13.33,0.0,11.93,0,0.0475,31,Low,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,0.77,0.08,89.3,96.2,1.81,-254.5,-0.254,-0.791,0.201,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0139133,2025-06-20 12:18:49.398130,West,SUB-005,TR-005012,19.076,72.8777,40.45,49.29,1.8,50.04,48.0,0.9038,43.29,38.8,13.97,0.0,1.48,0,0.0262,27,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.45,0.04,76.0,97.8,1.8,277.7,-0.254,-0.511,0.171,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0020221,2025-06-20 12:18:06.141726,North,SUB-003,TR-003007,32.3246,74.7901,39.66,67.9,2.42,49.9,66.0,0.8987,46.16,17.88,-16.24,0.0,3.78,0,0.0346,43,Low,Generation Drop,2026-09-05T19:42:40.361482,batch_001,-0.34,-0.1,74.7,98.3,2.42,-110.1,0.551,-0.138,1.12,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0026666,2025-06-20 12:17:31.518021,Central,SUB-016,TR-016005,24.8688,76.6562,40.38,48.07,1.91,50.02,48.0,0.983,41.61,22.46,-21.49,0.0,2.27,0,0.0191,25,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.38,0.02,95.8,98.1,1.91,-104.5,-0.254,-0.73,0.339,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0096327,2025-06-20 12:17:12.032326,East,SUB-023,TR-023002,21.2787,82.1406,36.48,86.16,2.08,49.64,97.87,0.6608,63.0,-18.29,39.48,0.0,37.99,0,0.5905,96,Critical,Voltage Fluctuation,2026-09-05T19:42:40.361482,batch_001,-3.52,-0.36,15.2,82.4,2.08,-46.3,1.976,2.054,0.599,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0055989,2025-06-20 12:16:35.088056,North,SUB-024,TR-024014,26.7461,78.9824,39.42,44.23,1.59,49.99,48.0,0.9144,44.33,-55.46,7.41,0.0,1.43,0,0.0257,29,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,-0.58,-0.01,78.6,97.1,1.59,-748.4,-0.254,-0.376,-0.151,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0009335,2025-06-20 12:15:30.761155,Central,SUB-028,TR-028010,20.2884,76.2009,40.81,44.49,1.75,50.05,48.0,0.9619,40.51,-31.65,-1.41,0.0,7.95,0,0.0422,32,Low,Frequency Deviation,2026-09-05T19:42:40.361482,batch_001,0.81,0.05,90.5,96.0,1.75,2244.7,-0.254,-0.873,0.094,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0071806,2025-06-20 12:15:05.447509,North-East,SUB-027,TR-027003,28.5355,76.2346,36.25,76.03,2.31,49.81,90.0,0.8384,56.0,47.91,11.06,0.0,11.28,0,0.384,85,Critical,Overload,2026-09-05T19:42:40.361482,batch_001,-3.75,-0.19,59.6,81.2,2.31,433.2,1.624,1.143,0.951,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0146802,2025-06-20 12:10:28.641945,West,SUB-007,TR-007003,18.5204,73.8567,40.04,43.25,1.56,49.91,48.0,0.9,42.89,-78.68,13.4,0.0,12.0,0,0.0188,26,Normal,Normal,2026-09-05T19:42:40.361482,batch_001,0.04,-0.09,75.0,99.8,1.56,-587.2,-0.254,-0.563,-0.197,2026-09-05T19:42:42.027189,1.0,0,12,2025-06-20
EVT-0086414,2025-06-20 12:08:27.204258,Central,SUB-016,TR-016015,24.8688,76.6562,39.3,46.96,1.76,50.0,48.0,0.9518,44.55,-40.42,23.97,0.0,12.0,0,0.0287,30,Low,Overload,2026-09-05T19:42:40.361482,batch_001,-0.7,0.0,87.9,96.5,1.76,-168.6,-0.254,-0.347,0.109,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
EVT-0018069,2025-06-20 12:05:45.695889,North-East,SUB-027,TR-027012,28.5355,76.2346,37.42,76.8,2.59,49.76,84.0,0.9,52.92,30.18,-14.81,0.0,8.53,0,0.2667,74,High Risk,Overload,2026-09-05T19:42:40.361482,batch_001,-2.58,-0.24,75.0,87.1,2.59,-203.8,1.356,0.742,1.38,2026-09-05T19:42:42.027189,1.0,1,12,2025-06-20
